"X";"Number";"Group";"Class";"Order";"Family";"Genus";"Species";"Mass";"DM.WM";"Lat_deg";"Lon_deg";"LocationCode";"Elevation";"Date_original";"DateCode";"Date_start";"Date_end";"Jan";"Feb";"Mar";"Apr";"May";"Jun";"Jul";"Aug";"Sep";"Oct";"Nov";"Dec";"Year1";"Year2";"Year3";"Year4";"Time.period.for.FMR.estimation..h....1";"Time.period.for.FMR.estimation..h....2";"FMR_Watt";"FMR_kJday";"TAREFmean";"TALOCmean";"SOLRAD";"RHREFmean";"RHLOCmean";"Reference";"Comments";"referencia.original";"cita";"FMR_M";"Tanomalies";"TMEAN"
"181";181;1080;"Bird";"Aves";"Galliformes";"Phasianidae";"Meleagris";"Meleagris_gallopavo";33.5;0.34;43.0833333333333;-70.8333333333333;"17";19;"February 1996";"17A";"1996-02-01";"1996-02-28";0;1;0;0;0;0;0;0;0;0;0;0;1996;NA;NA;NA;"3";"288 - 624";0.819444444444444;70.8;-5.983027728;-5.529953265;130.207883;86.22217082;83.07716237;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Coup & Pekins, 1999";"Coup, R. N., & Pekins, P. J. (1999). Field metabolic rate of wild turkeys in winter. Canadian Journal of Zoology, 77(7), 1075-1082. https://doi.org/10.1139/z99-066";-0.528279237247953;-2.483027728;-3.5
"182";182;1081;"Bird";"Aves";"Galliformes";"Phasianidae";"Meleagris";"Meleagris_gallopavo";33.6;0.34;43.0833333333333;-70.8333333333333;"17";19;"February 1996";"17A";"1996-02-01";"1996-02-28";0;1;0;0;0;0;0;0;0;0;0;0;1996;NA;NA;NA;"3";"288 - 624";1.07060185185185;92.5;-5.983027728;-5.529953265;130.207883;86.22217082;83.07716237;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Coup & Pekins, 1999";"Coup, R. N., & Pekins, P. J. (1999). Field metabolic rate of wild turkeys in winter. Canadian Journal of Zoology, 77(7), 1075-1082. https://doi.org/10.1139/z99-066";-0.262887215671756;-2.483027728;-3.5
"183";183;1082;"Bird";"Aves";"Galliformes";"Phasianidae";"Meleagris";"Meleagris_gallopavo";34.55;0.34;43.0833333333333;-70.8333333333333;"17";19;"February 1996";"17A";"1996-02-01";"1996-02-28";0;1;0;0;0;0;0;0;0;0;0;0;1996;NA;NA;NA;"3";"288 - 624";0.872685185185185;75.4;-5.983027728;-5.529953265;130.207883;86.22217082;83.07716237;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Coup & Pekins, 1999";"Coup, R. N., & Pekins, P. J. (1999). Field metabolic rate of wild turkeys in winter. Canadian Journal of Zoology, 77(7), 1075-1082. https://doi.org/10.1139/z99-066";-0.485600635262316;-2.483027728;-3.5
"184";184;1083;"Bird";"Aves";"Galliformes";"Phasianidae";"Meleagris";"Meleagris_gallopavo";38.65;0.34;43.0833333333333;-70.8333333333333;"17";19;"February 1996";"17A";"1996-02-01";"1996-02-28";0;1;0;0;0;0;0;0;0;0;0;0;1996;NA;NA;NA;"3";"288 - 624";0.959490740740741;82.9;-5.983027728;-5.529953265;130.207883;86.22217082;83.07716237;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Coup & Pekins, 1999";"Coup, R. N., & Pekins, P. J. (1999). Field metabolic rate of wild turkeys in winter. Canadian Journal of Zoology, 77(7), 1075-1082. https://doi.org/10.1139/z99-066";-0.464423847384392;-2.483027728;-3.5
"185";185;1078;"Bird";"Aves";"Galliformes";"Phasianidae";"Meleagris";"Meleagris_gallopavo";30.45;0.34;43.0833333333333;-70.8333333333333;"17";19;"March 1995";"17B";"1995-03-01";"1995-03-31";0;0;1;0;0;0;0;0;0;0;0;0;1995;NA;NA;NA;"3";"288 - 624";0.686342592592593;59.3;NA;NA;NA;NA;NA;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Coup & Pekins, 1999";"Coup, R. N., & Pekins, P. J. (1999). Field metabolic rate of wild turkeys in winter. Canadian Journal of Zoology, 77(7), 1075-1082. https://doi.org/10.1139/z99-066";-0.642832908323156;NA;1.6
"186";186;1079;"Bird";"Aves";"Galliformes";"Phasianidae";"Meleagris";"Meleagris_gallopavo";32.75;0.34;43.0833333333333;-70.8333333333333;"17";19;"March 1995";"17B";"1995-03-01";"1995-03-31";0;0;1;0;0;0;0;0;0;0;0;0;1995;NA;NA;NA;"3";"288 - 624";0.966435185185185;83.5;-3.5855085764617;-3.52703208240024;0;83.6663468562925;81.2263036367849;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Coup & Pekins, 1999";"Coup, R. N., & Pekins, P. J. (1999). Field metabolic rate of wild turkeys in winter. Canadian Journal of Zoology, 77(7), 1075-1082. https://doi.org/10.1139/z99-066";-0.348420439995439;-5.1855085764617;1.6
"187";187;7764;"Mammal";"Mammalia";"Rodentia";"Aplodontiidae";"Aplodontia";"Aplodontia_rufa";549;0.38;38.05;-122.883333333333;"18";67;"April-May 2004";"18";"2004-04-01";"2004-05-31";0;0;0;1;1;0;0;0;0;0;0;0;2004;NA;NA;NA;"1.5";"120 - 168";10.9722222222222;948;13.6243714525511;15.7890417028423;298.434645700068;79.7445746075456;71.5614168153821;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Crocker et al 2007";"E.  Crocker, D., Kofahl, N., D.  Fellers, G., B.  Gates, N., & S.  Houser, D. (2007). High Rates of Energy Expenditure and Water Flux in Free‐Ranging Point Reyes Mountain Beavers Aplodontia rufa phaea. Physiological and Biochemical Zoology. https://doi.org/10.1086/521204";0.698516401518538;0.0743714525510999;13.55
"188";188;7765;"Mammal";"Mammalia";"Rodentia";"Aplodontiidae";"Aplodontia";"Aplodontia_rufa";622;0.38;38.05;-122.883333333333;"18";67;"April-May 2004";"18";"2004-04-01";"2004-05-31";0;0;0;1;1;0;0;0;0;0;0;0;2004;NA;NA;NA;"1.5";"120 - 168";14.0393518518519;1213;13.62437145;15.7890417;298.4346457;79.74457461;71.56141682;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Crocker et al 2007";"E.  Crocker, D., Kofahl, N., D.  Fellers, G., B.  Gates, N., & S.  Houser, D. (2007). High Rates of Energy Expenditure and Water Flux in Free‐Ranging Point Reyes Mountain Beavers Aplodontia rufa phaea. Physiological and Biochemical Zoology. https://doi.org/10.1086/521204";0.855392045106123;0.0743714499999992;13.55
"189";189;7766;"Mammal";"Mammalia";"Rodentia";"Aplodontiidae";"Aplodontia";"Aplodontia_rufa";770;0.38;38.05;-122.883333333333;"18";67;"April-May 2004";"18";"2004-04-01";"2004-05-31";0;0;0;1;1;0;0;0;0;0;0;0;2004;NA;NA;NA;"1.5";"120 - 168";17.7083333333333;1530;13.62437145;15.7890417;298.4346457;79.74457461;71.56141682;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Crocker et al 2007";"E.  Crocker, D., Kofahl, N., D.  Fellers, G., B.  Gates, N., & S.  Houser, D. (2007). High Rates of Energy Expenditure and Water Flux in Free‐Ranging Point Reyes Mountain Beavers Aplodontia rufa phaea. Physiological and Biochemical Zoology. https://doi.org/10.1086/521204";0.934330611762874;0.0743714499999992;13.55
"190";190;7767;"Mammal";"Mammalia";"Rodentia";"Aplodontiidae";"Aplodontia";"Aplodontia_rufa";787;0.38;38.05;-122.883333333333;"18";67;"April-May 2004";"18";"2004-04-01";"2004-05-31";0;0;0;1;1;0;0;0;0;0;0;0;2004;NA;NA;NA;"1.5";"120 - 168";17.3842592592593;1502;13.62437145;15.7890417;298.4346457;79.74457461;71.56141682;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Crocker et al 2007";"E.  Crocker, D., Kofahl, N., D.  Fellers, G., B.  Gates, N., & S.  Houser, D. (2007). High Rates of Energy Expenditure and Water Flux in Free‐Ranging Point Reyes Mountain Beavers Aplodontia rufa phaea. Physiological and Biochemical Zoology. https://doi.org/10.1086/521204";0.900183480818617;0.0743714499999992;13.55
"191";191;7768;"Mammal";"Mammalia";"Rodentia";"Aplodontiidae";"Aplodontia";"Aplodontia_rufa";910;0.38;38.05;-122.883333333333;"18";67;"April-May 2004";"18";"2004-04-01";"2004-05-31";0;0;0;1;1;0;0;0;0;0;0;0;2004;NA;NA;NA;"1.5";"120 - 168";25.9953703703704;2246;13.62437145;15.7890417;298.4346457;79.74457461;71.56141682;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Crocker et al 2007";"E.  Crocker, D., Kofahl, N., D.  Fellers, G., B.  Gates, N., & S.  Houser, D. (2007). High Rates of Energy Expenditure and Water Flux in Free‐Ranging Point Reyes Mountain Beavers Aplodontia rufa phaea. Physiological and Biochemical Zoology. https://doi.org/10.1086/521204";1.1982883595854;0.0743714499999992;13.55
"192";192;1303;"Bird";"Aves";"Sphenisciformes";"Spheniscidae";"Pygoscelis";"Pygoscelis_adeliae";3562.5;0.34;-63.4;-56.9833333333333;"19";NA;"29 December- 14 January 1990";"19";"1989-12-29";"1990-01-14";1;0;0;0;0;0;0;0;0;0;0;1;1990;NA;NA;NA;"2.5 - 4";"20 - 131";38.67725125;3341.714508;0.681583553;3.146339148;315.1866387;85.92911778;74.0906436;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Culik & Wilson 1992";"Culik, B. M., & Wilson, R. P. (1992). Field metabolic rates of instrumented Adélie penguins using double-labelled water. Journal of Comparative Physiology B, 162(6), 567-573. https://doi.org/10.1007/BF00264819";0.261115664002261;NA;NA
"193";193;1306;"Bird";"Aves";"Sphenisciformes";"Spheniscidae";"Pygoscelis";"Pygoscelis_adeliae";3725;0.34;-63.4;-56.9833333333333;"19";NA;"29 December- 14 January 1990";"19";"1989-12-29";"1990-01-14";1;0;0;0;0;0;0;0;0;0;0;1;1990;NA;NA;NA;"2.5 - 4";"20 - 131";38.8629518402778;3357.759039;0.681583553;3.146339148;315.1866387;85.92911778;74.0906436;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Culik & Wilson 1992";"Culik, B. M., & Wilson, R. P. (1992). Field metabolic rates of instrumented Adélie penguins using double-labelled water. Journal of Comparative Physiology B, 162(6), 567-573. https://doi.org/10.1007/BF00264819";0.236610166283795;NA;NA
"194";194;1307;"Bird";"Aves";"Sphenisciformes";"Spheniscidae";"Pygoscelis";"Pygoscelis_adeliae";3800;0.34;-63.4;-56.9833333333333;"19";NA;"29 December- 14 January 1990";"19";"1989-12-29";"1990-01-14";1;0;0;0;0;0;0;0;0;0;0;1;1990;NA;NA;NA;"2.5 - 4";"20 - 131";68.4156378587963;5911.111111;0.681583553;3.146339148;315.1866387;85.92911778;74.0906436;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Culik & Wilson 1992";"Culik, B. M., & Wilson, R. P. (1992). Field metabolic rates of instrumented Adélie penguins using double-labelled water. Journal of Comparative Physiology B, 162(6), 567-573. https://doi.org/10.1007/BF00264819";0.789077757423674;NA;NA
"195";195;1309;"Bird";"Aves";"Sphenisciformes";"Spheniscidae";"Pygoscelis";"Pygoscelis_adeliae";3887.5;0.34;-63.4;-56.9833333333333;"19";NA;"29 December- 14 January 1990";"19";"1989-12-29";"1990-01-14";1;0;0;0;0;0;0;0;0;0;0;1;1990;NA;NA;NA;"2.5 - 4";"20 - 131";48.869183287037;4222.297436;0.681583553;3.146339148;315.1866387;85.92911778;74.0906436;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Culik & Wilson 1992";"Culik, B. M., & Wilson, R. P. (1992). Field metabolic rates of instrumented Adélie penguins using double-labelled water. Journal of Comparative Physiology B, 162(6), 567-573. https://doi.org/10.1007/BF00264819";0.437671558886909;NA;NA
"196";196;1312;"Bird";"Aves";"Sphenisciformes";"Spheniscidae";"Pygoscelis";"Pygoscelis_adeliae";3950;0.34;-63.4;-56.9833333333333;"19";NA;"29 December- 14 January 1990";"19";"1989-12-29";"1990-01-14";1;0;0;0;0;0;0;0;0;0;0;1;1990;NA;NA;NA;"2.5 - 4";"20 - 131";19.6099290740741;1694.297872;0.681583553;3.146339148;315.1866387;85.92911778;74.0906436;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Culik & Wilson 1992";"Culik, B. M., & Wilson, R. P. (1992). Field metabolic rates of instrumented Adélie penguins using double-labelled water. Journal of Comparative Physiology B, 162(6), 567-573. https://doi.org/10.1007/BF00264819";-0.485914627435199;NA;NA
"197";197;1315;"Bird";"Aves";"Sphenisciformes";"Spheniscidae";"Pygoscelis";"Pygoscelis_adeliae";4075;0.34;-63.4;-56.9833333333333;"19";NA;"29 December- 14 January 1990";"19";"1989-12-29";"1990-01-14";1;0;0;0;0;0;0;0;0;0;0;1;1990;NA;NA;NA;"2.5 - 4";"20 - 131";44.1458333333333;3814.2;0.681583553;3.146339148;315.1866387;85.92911778;74.0906436;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Culik & Wilson 1992";"Culik, B. M., & Wilson, R. P. (1992). Field metabolic rates of instrumented Adélie penguins using double-labelled water. Journal of Comparative Physiology B, 162(6), 567-573. https://doi.org/10.1007/BF00264819";0.305085750118253;NA;NA
"198";198;1317;"Bird";"Aves";"Sphenisciformes";"Spheniscidae";"Pygoscelis";"Pygoscelis_adeliae";4237.5;0.34;-63.4;-56.9833333333333;"19";NA;"29 December- 14 January 1990";"19";"1989-12-29";"1990-01-14";1;0;0;0;0;0;0;0;0;0;0;1;1990;NA;NA;NA;"2.5 - 4";"20 - 131";44.216544525463;3820.309447;0.681583553;3.146339148;315.1866387;85.92911778;74.0906436;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Culik & Wilson 1992";"Culik, B. M., & Wilson, R. P. (1992). Field metabolic rates of instrumented Adélie penguins using double-labelled water. Journal of Comparative Physiology B, 162(6), 567-573. https://doi.org/10.1007/BF00264819";0.28100427449333;NA;NA
"199";199;1318;"Bird";"Aves";"Sphenisciformes";"Spheniscidae";"Pygoscelis";"Pygoscelis_adeliae";4237.5;0.34;-63.4;-56.9833333333333;"19";NA;"29 December- 14 January 1990";"19";"1989-12-29";"1990-01-14";1;0;0;0;0;0;0;0;0;0;0;1;1990;NA;NA;NA;"2.5 - 4";"20 - 131";65.6088984027778;5668.608822;0.681583553;3.146339148;315.1866387;85.92911778;74.0906436;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Culik & Wilson 1992";"Culik, B. M., & Wilson, R. P. (1992). Field metabolic rates of instrumented Adélie penguins using double-labelled water. Journal of Comparative Physiology B, 162(6), 567-573. https://doi.org/10.1007/BF00264819";0.675616578050263;NA;NA
"200";200;1319;"Bird";"Aves";"Sphenisciformes";"Spheniscidae";"Pygoscelis";"Pygoscelis_adeliae";4250;0.34;-63.4;-56.9833333333333;"19";NA;"29 December- 14 January 1990";"19";"1989-12-29";"1990-01-14";1;0;0;0;0;0;0;0;0;0;0;1;1990;NA;NA;NA;"2.5 - 4";"20 - 131";45.9490740740741;3970;0.681583553;3.146339148;315.1866387;85.92911778;74.0906436;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Culik & Wilson 1992";"Culik, B. M., & Wilson, R. P. (1992). Field metabolic rates of instrumented Adélie penguins using double-labelled water. Journal of Comparative Physiology B, 162(6), 567-573. https://doi.org/10.1007/BF00264819";0.317504385346509;NA;NA
"201";201;1321;"Bird";"Aves";"Sphenisciformes";"Spheniscidae";"Pygoscelis";"Pygoscelis_adeliae";4400;0.34;-63.4;-56.9833333333333;"19";NA;"29 December- 14 January 1990";"19";"1989-12-29";"1990-01-14";1;0;0;0;0;0;0;0;0;0;0;1;1990;NA;NA;NA;"2.5 - 4";"20 - 131";74.8098434027778;6463.57047;0.681583553;3.146339148;315.1866387;85.92911778;74.0906436;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Culik & Wilson 1992";"Culik, B. M., & Wilson, R. P. (1992). Field metabolic rates of instrumented Adélie penguins using double-labelled water. Journal of Comparative Physiology B, 162(6), 567-573. https://doi.org/10.1007/BF00264819";0.782139317710633;NA;NA
"202";202;1323;"Bird";"Aves";"Sphenisciformes";"Spheniscidae";"Pygoscelis";"Pygoscelis_adeliae";4550;0.34;-63.4;-56.9833333333333;"19";NA;"29 December- 14 January 1990";"19";"1989-12-29";"1990-01-14";1;0;0;0;0;0;0;0;0;0;0;1;1990;NA;NA;NA;"2.5 - 4";"20 - 131";52.041348599537;4496.372519;0.681583553;3.146339148;315.1866387;85.92911778;74.0906436;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Culik & Wilson 1992";"Culik, B. M., & Wilson, R. P. (1992). Field metabolic rates of instrumented Adélie penguins using double-labelled water. Journal of Comparative Physiology B, 162(6), 567-573. https://doi.org/10.1007/BF00264819";0.39721131985772;NA;NA
"203";203;1324;"Bird";"Aves";"Sphenisciformes";"Spheniscidae";"Pygoscelis";"Pygoscelis_adeliae";4725;0.34;-63.4;-56.9833333333333;"19";NA;"29 December- 14 January 1990";"19";"1989-12-29";"1990-01-14";1;0;0;0;0;0;0;0;0;0;0;1;1990;NA;NA;NA;"2.5 - 4";"20 - 131";93.5173948263889;8079.902913;0.681583553;3.146339148;315.1866387;85.92911778;74.0906436;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Culik & Wilson 1992";"Culik, B. M., & Wilson, R. P. (1992). Field metabolic rates of instrumented Adélie penguins using double-labelled water. Journal of Comparative Physiology B, 162(6), 567-573. https://doi.org/10.1007/BF00264819";0.958533052148412;NA;NA
"204";204;1054;"Bird";"Aves";"Passeriformes";"Laniidae";"Lanius";"Lanius_excubitor";3525;0.34;30.8666666666667;34.7833333333333;"20";NA;"February-June 1987";"20";"1987-02-01";"1987-06-30";0;1;1;1;1;1;0;0;0;0;0;0;1987;NA;NA;NA;"1";"168";52.7199074074074;4555;17.32648522;20.15399219;281.5895038;55.60732574;51.57579006;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Degen et al 1992";"Degen, A. A., Pinshow, B., Yosef, R., Kam, M., & Nagy, K. A. (1992). Energetics and Growth Rate of Northern Shrike (Lanius Excubitor) Nestlings. Ecology, 73(6), 2273-2283. https://doi.org/10.2307/1941474";0.577807330244828;-0.633514780000002;17.96
"205";205;1055;"Bird";"Aves";"Passeriformes";"Laniidae";"Lanius";"Lanius_excubitor";4600;0.34;30.8666666666667;34.7833333333333;"20";NA;"February-June 1987";"20";"1987-02-01";"1987-06-30";0;1;1;1;1;1;0;0;0;0;0;0;1987;NA;NA;NA;"1";"168";65.8564814814815;5690;17.32648522;20.15399219;281.5895038;55.60732574;51.57579006;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Degen et al 1992";"Degen, A. A., Pinshow, B., Yosef, R., Kam, M., & Nagy, K. A. (1992). Energetics and Growth Rate of Northern Shrike (Lanius Excubitor) Nestlings. Ecology, 73(6), 2273-2283. https://doi.org/10.2307/1941474";0.625472588832011;-0.633514780000002;17.96
"206";206;7941;"Mammal";"Mammalia";"Primates";"Lepilemuridae";"Lepilemur";"Lepilemur_ruficaudatus";470;0.38;-20.05;44.8166666666667;"21";NA;"July-August 1996";"21";"1996-07-01";"1996-08-31";0;0;0;0;0;0;1;1;0;0;0;0;1996;NA;NA;NA;"4";NA;2.79861111111111;241.8;19.53792987;21.87629312;205.8401377;76.52438348;70.96251704;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Drack et al 1999";"Drack, S., Ortmann, S., Bührmann, N., Schmid, J., Heldmaier, R. D., Heldmaier, G., & Ganzhorn, J. U. (1999). Field Metabolic Rate and the Cost of Ranging of the Red-Tailed Sportive Lemur (Lepilemur Ruficaudatus). En B. Rakotosamimanana, H. Rasamimanana, J. U. Ganzhorn, & S. M. Goodman (Eds.), New Directions in Lemur Studies (pp. 83-91). Springer US. https://doi.org/10.1007/978-1-4615-4705-1_5";-0.55619265450398;-1.86207013;21.4
"207";207;7942;"Mammal";"Mammalia";"Primates";"Lepilemuridae";"Lepilemur";"Lepilemur_ruficaudatus";513;0.38;-20.05;44.8166666666667;"21";NA;"July-August 1996";"21";"1996-07-01";"1996-08-31";0;0;0;0;0;0;1;1;0;0;0;0;1996;NA;NA;NA;"4";NA;4.64467592592593;401.3;19.53792987;21.87629312;205.8401377;76.52438348;70.96251704;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Drack et al 1999";"Drack, S., Ortmann, S., Bührmann, N., Schmid, J., Heldmaier, R. D., Heldmaier, G., & Ganzhorn, J. U. (1999). Field Metabolic Rate and the Cost of Ranging of the Red-Tailed Sportive Lemur (Lepilemur Ruficaudatus). En B. Rakotosamimanana, H. Rasamimanana, J. U. Ganzhorn, & S. M. Goodman (Eds.), New Directions in Lemur Studies (pp. 83-91). Springer US. https://doi.org/10.1007/978-1-4615-4705-1_5";-0.112440099771421;-1.86207013;21.4
"208";208;7943;"Mammal";"Mammalia";"Primates";"Lepilemuridae";"Lepilemur";"Lepilemur_ruficaudatus";659.5;0.38;-20.05;44.8166666666667;"21";NA;"July-August 1996";"21";"1996-07-01";"1996-08-31";0;0;0;0;0;0;1;1;0;0;0;0;1996;NA;NA;NA;"4";NA;2.53356481481481;218.9;19.53792987;21.87629312;205.8401377;76.52438348;70.96251704;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Drack et al 1999";"Drack, S., Ortmann, S., Bührmann, N., Schmid, J., Heldmaier, R. D., Heldmaier, G., & Ganzhorn, J. U. (1999). Field Metabolic Rate and the Cost of Ranging of the Red-Tailed Sportive Lemur (Lepilemur Ruficaudatus). En B. Rakotosamimanana, H. Rasamimanana, J. U. Ganzhorn, & S. M. Goodman (Eds.), New Directions in Lemur Studies (pp. 83-91). Springer US. https://doi.org/10.1007/978-1-4615-4705-1_5";-0.898871109339069;-1.86207013;21.4
"209";209;7944;"Mammal";"Mammalia";"Primates";"Lepilemuridae";"Lepilemur";"Lepilemur_ruficaudatus";682;0.38;-20.05;44.8166666666667;"21";NA;"July-August 1996";"21";"1996-07-01";"1996-08-31";0;0;0;0;0;0;1;1;0;0;0;0;1996;NA;NA;NA;"4";NA;5.14699074074074;444.7;19.53792987;21.87629312;205.8401377;76.52438348;70.96251704;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Drack et al 1999";"Drack, S., Ortmann, S., Bührmann, N., Schmid, J., Heldmaier, R. D., Heldmaier, G., & Ganzhorn, J. U. (1999). Field Metabolic Rate and the Cost of Ranging of the Red-Tailed Sportive Lemur (Lepilemur Ruficaudatus). En B. Rakotosamimanana, H. Rasamimanana, J. U. Ganzhorn, & S. M. Goodman (Eds.), New Directions in Lemur Studies (pp. 83-91). Springer US. https://doi.org/10.1007/978-1-4615-4705-1_5";-0.21416954679061;-1.86207013;21.4
"210";210;7945;"Mammal";"Mammalia";"Primates";"Lepilemuridae";"Lepilemur";"Lepilemur_ruficaudatus";733.5;0.38;-20.05;44.8166666666667;"21";NA;"July-August 1996";"21";"1996-07-01";"1996-08-31";0;0;0;0;0;0;1;1;0;0;0;0;1996;NA;NA;NA;"4";NA;3.13541666666667;270.9;19.53792987;21.87629312;205.8401377;76.52438348;70.96251704;"L. N. Hudson, N. J. B. Isaac, D. C. Reuman, The relationship between body mass and field metabolic rate among individual birds and mammals. J. Anim. Ecol. 82, 1009-1020 (2013).";NA;"Drack et al 1999";"Drack, S., Ortmann, S., Bührmann, N., Schmid, J., Heldmaier, R. D., Heldmaier, G., & Ganzhorn, J. U. (1999). Field Metabolic Rate and the Cost of Ranging of the Red-Tailed Sportive Lemur (Lepilemur Ruficaudatus). En B. Rakotosamimanana, H. Rasamimanana, J. U. Ganzhorn, & S. M. Goodman (Eds.), New Directions in Lemur Studies (pp. 83-91). Springer US. https://doi.org/10.1007/978-1-4615-4705-1_5";-0.762080135905286;-1.86207013;21.4
